id,title,budget,revenue,genres,is_franchise,release_date,vote_average,vote_count,runtime,collection,roi,franchise_status
1011477,Karate Kid: Legends,45000000.0,104560790,"['Action', 'Adventure', 'Drama']",True,2025-05-08,7.281,367,94,The Karate Kid Collection,132.3573111111111,subsequent
541671,Ballerina,90000000.0,131611905,"['Action', 'Thriller', 'Crime']",True,2025-06-04,7.453,944,125,Ballerina Collection,46.23545,starter
1061474,Superman,225000000.0,217000000,"['Science Fiction', 'Adventure', 'Action']",False,2025-07-09,7.47,538,130,,-3.5555555555555554,standalone
1234821,Jurassic World Rebirth,180000000.0,529463000,"['Science Fiction', 'Adventure', 'Action']",True,2025-07-01,6.4,566,134,Jurassic Park Collection,194.1461111111111,subsequent
986056,Thunderbolts*,180000000.0,382027956,"['Action', 'Science Fiction', 'Adventure']",False,2025-04-30,7.428,1767,127,,112.23775333333333,standalone
574475,Final Destination Bloodlines,50000000.0,285153000,"['Horror', 'Mystery']",True,2025-05-14,7.2,1605,110,Final Destination Collection,470.306,subsequent
552524,Lilo & Stitch,100000000.0,994264677,"['Family', 'Science Fiction', 'Comedy', 'Adventure']",True,2025-05-17,7.154,827,108,Lilo & Stitch (Live-Action) Collection,894.264677,starter
1087192,How to Train Your Dragon,150000000.0,560773000,"['Fantasy', 'Family', 'Action']",True,2025-06-06,7.887,630,125,How to Train Your Dragon (Live-Action) Collection,273.84866666666665,starter
1151031,Bring Her Back,15000000.0,22878745,['Horror'],False,2025-05-28,7.425,242,104,,52.524966666666664,standalone
911430,F1,200000000.0,393395000,"['Action', 'Drama']",False,2025-06-25,7.664,727,156,,96.6975,standalone
1233413,Sinners,90000000.0,365841000,"['Horror', 'Action', 'Thriller']",True,2025-04-16,7.563,1980,138,Sinners Collection,306.49,starter
7451,xXx,70000000.0,277448382,"['Action', 'Adventure', 'Thriller', 'Crime']",True,2002-08-09,5.946,4458,124,xXx Collection,296.3548314285714,starter
950387,A Minecraft Movie,150000000.0,955149195,"['Family', 'Comedy', 'Adventure', 'Fantasy']",True,2025-03-31,6.461,2051,101,The Minecraft Movie Collection,536.76613,starter
575265,Mission: Impossible - The Final Reckoning,400000000.0,584107000,"['Action', 'Adventure', 'Thriller']",True,2025-05-17,7.2,925,170,Mission: Impossible Collection,46.02675,subsequent
1087891,The Amateur,60000000.0,95956038,"['Thriller', 'Action']",False,2025-04-09,7.0,765,123,,59.92672999999999,standalone
1100988,28 Years Later,60000000.0,138337000,"['Horror', 'Thriller', 'Science Fiction']",True,2025-06-18,7.151,571,115,28 Days/Weeks Later Collection,130.56166666666667,subsequent
999243,Hell of a Summer,3000000.0,3182680,"['Horror', 'Comedy', 'Mystery']",False,2025-04-03,5.6,53,88,,6.089333333333333,standalone
507086,Jurassic World Dominion,185000000.0,1004004592,"['Adventure', 'Action', 'Science Fiction']",True,2022-06-01,6.653,6507,147,Jurassic Park Collection,442.70518486486486,subsequent
1197306,A Working Man,40000000.0,99068160,"['Action', 'Crime', 'Thriller']",False,2025-03-26,6.7,1355,116,,147.6704,standalone
1071585,M3GAN 2.0,15000000.0,36423205,"['Action', 'Science Fiction', 'Thriller']",True,2025-06-25,7.2,132,120,M3GAN Collection,142.82136666666668,subsequent
870028,The Accountant²,80000000.0,102123366,"['Mystery', 'Crime', 'Thriller']",True,2025-04-23,7.202,1094,133,The Accountant Collection,27.6542075,subsequent
1241982,Moana 2,150000000.0,1059242164,"['Animation', 'Adventure', 'Family', 'Comedy']",True,2024-11-21,7.07,2546,100,Moana Collection,606.1614426666667,starter
713364,Clown in a Cornfield,1000000.0,8802437,"['Horror', 'Mystery', 'Thriller']",False,2025-05-08,6.3,158,96,,780.2437,standalone
1284120,The Ugly Stepsister,4250000.0,884602,"['Horror', 'Comedy', 'Fantasy', 'Drama']",False,2025-03-07,7.2,252,109,,-79.18583529411765,standalone
822119,Captain America: Brave New World,180000000.0,413640021,"['Action', 'Thriller', 'Science Fiction']",True,2025-02-12,6.041,2370,119,Captain America Collection,129.80001166666665,subsequent
447273,Snow White,270000000.0,205067778,"['Family', 'Fantasy']",False,2025-03-12,4.283,1256,109,,-24.04897111111111,standalone
939243,Sonic the Hedgehog 3,122000000.0,492162604,"['Action', 'Science Fiction', 'Comedy', 'Family']",True,2024-12-19,7.692,2765,110,Sonic the Hedgehog Collection,303.4119704918033,subsequent
135397,Jurassic World,150000000.0,1671537444,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",True,2015-06-06,6.698,20828,124,Jurassic Park Collection,1014.358296,subsequent
351286,Jurassic World: Fallen Kingdom,170000000.0,1310469037,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",True,2018-06-06,6.542,12176,129,Jurassic Park Collection,670.8641394117647,subsequent
1241436,Warfare,20000000.0,31896828,"['War', 'Action']",False,2025-04-09,7.2,747,95,,59.48414,standalone
10191,How to Train Your Dragon,165000000.0,495141736,"['Fantasy', 'Adventure', 'Animation', 'Family']",True,2010-03-18,7.848,13587,98,How to Train Your Dragon Collection,200.0859006060606,starter
1022789,Inside Out 2,200000000.0,1698863816,"['Animation', 'Adventure', 'Comedy', 'Family']",True,2024-06-11,7.554,5976,97,Inside Out Collection,749.431908,subsequent
519182,Despicable Me 4,100000000.0,969597394,"['Family', 'Comedy', 'Animation', 'Science Fiction']",True,2024-06-20,7.0,2843,94,Despicable Me Collection,869.597394,subsequent
1022787,Elio,150000000.0,117266191,"['Family', 'Comedy', 'Adventure', 'Animation', 'Science Fiction']",False,2025-06-18,6.809,175,98,,-21.82253933333333,standalone
1137350,The Phoenician Scheme,30000000.0,37374000,"['Adventure', 'Comedy']",False,2025-05-23,6.804,370,102,,24.58,standalone
533535,Deadpool & Wolverine,200000000.0,1338073645,"['Action', 'Comedy', 'Science Fiction']",True,2024-07-24,7.59,7462,128,Deadpool Collection,569.0368225,subsequent
324544,In the Lost Lands,55000000.0,4755330,"['Action', 'Fantasy', 'Adventure']",False,2025-02-27,6.517,537,102,,-91.35394545454545,standalone
762509,Mufasa: The Lion King,200000000.0,722631756,"['Adventure', 'Family', 'Animation']",True,2024-12-18,7.377,2255,118,The Lion King (Reboot) Collection,261.315878,subsequent
1232546,Until Dawn,15000000.0,52794193,"['Horror', 'Drama', 'Mystery']",False,2025-04-23,6.576,798,103,,251.9612866666667,standalone
1011985,Kung Fu Panda 4,80000000.0,548040835,"['Animation', 'Family', 'Action', 'Comedy', 'Adventure', 'Fantasy']",True,2024-03-02,7.059,3134,94,Kung Fu Panda Collection,585.05104375,subsequent
933260,The Substance,17500000.0,76506196,"['Drama', 'Horror', 'Science Fiction']",False,2024-09-07,7.1,4827,141,,337.1782628571429,standalone
157336,Interstellar,165000000.0,746606706,"['Adventure', 'Drama', 'Science Fiction']",False,2014-11-05,8.456,37413,169,,352.48891272727275,standalone
170,28 Days Later,8000000.0,85032676,"['Horror', 'Thriller', 'Science Fiction']",True,2002-10-31,7.2,7531,113,28 Days/Weeks Later Collection,962.9084499999999,starter
980477,Ne Zha 2,80000000.0,2213230000,"['Animation', 'Fantasy', 'Adventure', 'Action']",True,2025-01-29,8.079,184,144,Ne Zha Collection,2666.5375,subsequent
82702,How to Train Your Dragon 2,145000000.0,621537519,"['Fantasy', 'Action', 'Adventure', 'Animation', 'Comedy', 'Family']",True,2014-06-05,7.676,9929,102,How to Train Your Dragon Collection,328.6465648275862,subsequent
1184918,The Wild Robot,78000000.0,331982078,"['Animation', 'Science Fiction', 'Family']",True,2024-09-12,8.315,5157,102,The Wild Robot Collection,325.6180487179487,starter
757725,Shadow Force,40000000.0,5,"['Action', 'Drama', 'Thriller']",False,2025-05-01,6.101,114,103,,-99.9999875,standalone
1153714,Death of a Unicorn,15000000.0,16412392,"['Horror', 'Fantasy', 'Comedy']",False,2025-03-27,6.446,340,107,,9.415946666666667,standalone
166428,How to Train Your Dragon: The Hidden World,129000000.0,539987993,"['Animation', 'Family', 'Adventure']",True,2019-01-03,7.752,6701,104,How to Train Your Dragon Collection,318.5953434108527,subsequent
823219,Flow,3700000.0,17660107,"['Animation', 'Adventure', 'Fantasy', 'Family']",False,2024-08-29,8.174,2115,85,,377.30018918918915,standalone
912649,Venom: The Last Dance,120000000.0,478103649,"['Action', 'Science Fiction', 'Adventure']",True,2024-10-22,6.7,3568,109,Venom Collection,298.4197075,subsequent
24428,The Avengers,220000000.0,1518815515,"['Science Fiction', 'Action', 'Adventure']",True,2012-04-25,7.774,32340,143,The Avengers Collection,590.3706886363636,starter
592695,Pleasure,1800000.0,393824,['Drama'],False,2021-10-08,6.329,687,108,,-78.12088888888889,standalone
671,Harry Potter and the Philosopher's Stone,125000000.0,976475550,"['Adventure', 'Fantasy']",True,2001-11-16,7.903,28382,152,Harry Potter Collection,681.18044,starter
603692,John Wick: Chapter 4,100000000.0,440157245,"['Action', 'Thriller', 'Crime']",True,2023-03-22,7.7,7206,170,John Wick Collection,340.15724500000005,subsequent
597,Titanic,200000000.0,2264162353,"['Drama', 'Romance']",False,1997-11-18,7.906,26130,194,,1032.0811765,standalone
385687,Fast X,340000000.0,704709660,"['Action', 'Crime', 'Thriller', 'Adventure', 'Mystery']",True,2023-05-17,7.038,5952,142,The Fast and the Furious Collection,107.26754705882354,subsequent
1924,Superman,55000000.0,300478449,"['Science Fiction', 'Action', 'Adventure']",True,1978-12-14,7.147,3998,143,Superman Collection,446.3244527272727,starter
11544,Lilo & Stitch,80000000.0,273144151,"['Animation', 'Family', 'Comedy']",True,2002-06-21,7.6,6687,85,Lilo & Stitch Collection,241.43018875,starter
872585,Oppenheimer,100000000.0,952000000,"['Drama', 'History']",False,2023-07-19,8.056,10427,181,,852.0,standalone
1042834,Eden,50000000.0,825041,"['Thriller', 'Drama']",False,2025-04-10,7.4,81,130,,-98.349918,standalone
346698,Barbie,145000000.0,1445638421,"['Comedy', 'Adventure']",False,2023-06-18,6.972,10072,114,,896.9920144827587,standalone
120,The Lord of the Rings: The Fellowship of the Ring,93000000.0,871368364,"['Adventure', 'Fantasy', 'Action']",True,2001-12-18,8.423,26136,179,The Lord of the Rings Collection,836.9552301075269,starter
1124620,The Monkey,10000000.0,68869853,"['Horror', 'Comedy']",False,2025-02-14,5.967,802,97,,588.69853,standalone
299536,Avengers: Infinity War,300000000.0,2052415039,"['Adventure', 'Action', 'Science Fiction']",True,2018-04-25,8.236,30709,149,The Avengers Collection,584.1383463333333,subsequent
558449,Gladiator II,310000000.0,462180717,"['Action', 'Adventure', 'Drama']",True,2024-11-13,6.695,3624,148,Gladiator Collection,49.09055387096774,subsequent
539972,Kraven the Hunter,120000000.0,59184643,"['Action', 'Adventure', 'Thriller']",False,2024-12-11,6.532,1845,127,,-50.67946416666666,standalone
896536,The Legend of Ochi,10000000.0,4588865,"['Family', 'Fantasy', 'Adventure']",False,2025-04-18,6.366,145,95,,-54.11135,standalone
238,The Godfather,6000000.0,245066411,"['Drama', 'Crime']",True,1972-03-14,8.688,21617,175,The Godfather Collection,3984.4401833333336,starter
1136867,Materialists,20000000.0,49572974,"['Romance', 'Drama']",False,2025-06-12,6.942,78,116,,147.86487,standalone
693134,Dune: Part Two,190000000.0,714444358,"['Science Fiction', 'Adventure']",True,2024-02-27,8.143,6825,167,Dune Collection,276.02334631578947,subsequent
947891,My Old Ass,3000000.0,5705895,"['Comedy', 'Drama']",False,2024-09-13,6.839,357,89,,90.1965,standalone
1064213,Anora,6000000.0,56286295,"['Drama', 'Comedy', 'Romance']",False,2024-10-14,7.047,2362,139,,838.1049166666667,standalone
1126166,Flight Risk,25000000.0,48701987,"['Action', 'Thriller']",False,2025-01-22,6.1,837,91,,94.807948,standalone
329,Jurassic Park,63000000.0,920100000,"['Adventure', 'Science Fiction']",True,1993-06-11,7.959,16916,127,Jurassic Park Collection,1360.4761904761904,starter
402431,Wicked,150000000.0,756085570,"['Drama', 'Romance', 'Fantasy']",True,2024-11-20,6.938,2258,162,Wicked Collection,404.0570466666667,starter
278,The Shawshank Redemption,25000000.0,28341469,"['Drama', 'Crime']",False,1994-09-23,8.712,28538,142,,13.365875999999998,standalone
49521,Man of Steel,225000000.0,668045518,"['Action', 'Adventure', 'Science Fiction']",True,2013-06-12,6.634,15502,143,Man of Steel Collection,196.9091191111111,starter
27205,Inception,160000000.0,839030630,"['Action', 'Science Fiction', 'Adventure']",False,2010-07-15,8.369,37658,148,,424.39414375,standalone
361743,Top Gun: Maverick,170000000.0,1488732821,"['Action', 'Drama']",True,2022-05-21,8.174,10000,131,Top Gun Collection,775.7251888235294,subsequent
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",180000000.0,745013115,"['Adventure', 'Family', 'Fantasy']",True,2005-12-07,7.133,10981,143,The Chronicles of Narnia Collection,313.89617499999997,starter
198663,The Maze Runner,34000000.0,348319861,"['Action', 'Mystery', 'Science Fiction', 'Thriller']",True,2014-09-10,7.19,17427,113,The Maze Runner Collection,924.4701794117648,starter
216015,Fifty Shades of Grey,40000000.0,569651467,"['Drama', 'Romance', 'Thriller']",True,2015-02-11,5.886,12036,125,Fifty Shades Collection,1324.1286675,starter
1195506,Novocaine,18000000.0,34208050,"['Action', 'Comedy', 'Thriller']",False,2025-03-12,6.907,961,110,,90.04472222222222,standalone
